id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
z23uzbhx3ue5gbnupacdp43ambuiqpedbzrvfurpeopw03c010c,Brianna Klopatek,3 years ago,1380863796921,Aaaaaaaahhhhhh I need to see this movie but I can't find it in stores any were .... I love twilight,0,false,0,,,,,,
z230dhu42lv4hr2chacdp43asr0mvzmq3lcn2tn0xxdw03c010c,iLearnedItFromThePizzaMan,3 years ago,1380863796921,"I hate how people completely dismiss the fact that Edward's a VAMPIRE. Meaning, he's like 100 years old, making him a pedophile. But noooo, it's all cool cause it makes for a great love story..... smh",0,false,0,,,,,,
z23ihbiqklfwszch104t1aokghnxxr33p22eebdxr4k2bk0h00410,Sharticle Accelerator,3 years ago,1380863796922,"Just came here to say, twilight is a cheaply money making movie, worse acting i have ever seen in a movie, it sucks meconium.",0,false,0,,,,,,
z230sfvpsnbnhntepacdp433erizg4rntqfnvnurxzhw03c010c,Lara Steward,4 years ago,1349327796922,edward is the hottest man (vampire) alive!!!!!!!!!!!,0,false,0,,,,,,
z22ixlfg0ri1ivqjh04t1aokgyobfr1ogr10wafwjilnrk0h00410,Austin Ventola,4 years ago,1349327796923,"so, vampirism is an STD?",0,false,0,,,,,,
z23wv5fzkljttxjelacdp430nim0vuguc0mvoyzgczdw03c010c,HeyImCara,4 years ago,1349327796923,jacob is a babe !!!!,0,false,0,,,,,,
z22kylaibvbpi1cw104t1aokgd03akvfu2h1y3btpdpdrk0h00410,Rob Margolin,4 years ago,1349327796924,I was KS's biggest fan Fail!!!PLEASE TYPE IN GREEN LANTERN THE ORIGINAL SCREENPLAY and please check out the true twisted story of how GEORGE LUCAS sent off duty CIA agents to threaten my Mother with guns thanks!!!!!!!,0,false,0,,,,,,
z23hxntjbubwtpfusacdp431wkibhwkozknwncdevw1w03c010c,Do Din,4 years ago,1349327796924,He came inside her LOL Use protection dumbass,0,false,0,,,,,,
z22ghp44ltyacxom5acdp435w23aez2hly2yzlmzhldw03c010c,SwankyBastard,4 years ago,1349327796925,"Still a better love story than Twigh-......oh, wait! o.o.......yea this sucks!",0,false,0,,,,,,
z23jtvkrhxikihz2zacdp4331czndlnf2vs55j1xsz5w03c010c,Shaker Nivor,4 years ago,1349327796925,Watch this movie in HD at: bit.ly/MVBk7w?=fhfjft I watched it and it's great! Leaked Movie!,0,false,0,,,,,,
z22pzrpwikjotbeyd04t1aokg44xuyhg3zkg4d0zvjucrk0h00410,Katrina Winchester,4 years ago,1349327796925,fu,0,false,0,,,,,,
z22gvlj4ksv0vlgvqacdp435cyw5lb5eygsqwgzaophw03c010c,Hayden Cardinal,4 years ago,1349327796926,THIS FUCKING SUCK,0,false,0,,,,,,
z224xbc53rrihtpuwacdp431hl1uvazzsiotda3g4f1w03c010c,silvia telorio,4 years ago,1349327796926,aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,0,false,0,,,,,,
z22eftirummqc3fji04t1aokg0cc1ujkw1fdrszihqxirk0h00410,JustJulia,4 years ago,1349327796927,You kinda know what's going to happen after seeing the trailer. Bella marries Edward. They go on a honey have sex en Bella get's pregnant. Wolfs are angry. Jacob isn't and tries to stop them with the Cullens. Then Bella gives birth to her child. She survives and turns in to a vampire. That last thing is obvious because this is part 1 so there needs to be a part 2. I will be strange if the main character dies before the series end. And that vampire thing; Edward promised Bella to turn her,0,false,0,,,,,,
z23ndbdbjpysyx0hn04t1aokgipxmzraq0asw3hsvrp1rk0h00410,TheBOSCO91,4 years ago,1349327796927,Does somebody know the soundtrack of this trailer?,0,false,0,,,,,,
z22uetbjplbqgfqm3acdp433xno50jcqjpwudd3muedw03c010c,Toa Banlungrattana,4 years ago,1349327796928,"Bella is pregnant!! Her very first child!! it's a girl,I have watched the breaking dawn movie",0,false,0,,,,,,
z22kylaibvbpi1cw104t1aokghhszkwnxv14yk1mhygnrk0h00410,Rob Margolin,4 years ago,1349327796928,great to see the whole cast together again at comicon but sooo sad now with KS and RP????PLEASE TYPE IN GREEN LANTERN THE ORIGINAL SCREENPLAY and please check out the true twisted story of how GEORGE LUCAS sent off duty CIA agents to threaten my Mother with guns thanks!!!!!!!!!,0,false,0,,,,,,
z23iwnbaywvqgnmmqacdp43a0jbmlfje0xevctbmg2lw03c010c,Lilyan Michelle,4 years ago,1349327796929,thats freaking intense!!!!,0,false,0,,,,,,
z22nejehsnf3vb3hi04t1aokg0mz3ubbxriwhzro4q2abk0h00410,peachios2000,4 years ago,1349327796929,So dramatic!,0,false,0,,,,,,
z231wjnzbuftu5zepacdp434bmfvdm34qcn0t1ls31lw03c010c,Destro S,4 years ago,1349327796929,Robert has to be the worst actor ever.,0,false,0,,,,,,
z234vpwwhtqkcls5i04t1aokggqx0fbp3yp04p2id3o2bk0h00410,Brittany Frana,4 years ago,1349327796930,That's exactly what I was wondering lol and do they pee blood? O.o,0,false,0,,,,,,
z234vpwwhtqkcls5i04t1aokgbdrg4uavf55rmoq51g5rk0h00410,Brittany Frana,4 years ago,1349327796930,LOL I REMEMBER THAT!! xD,0,false,0,,,,,,
z231djkyrpmjerai304t1aokgodusz15h01sf4hpvjc0rk0h00410,WatersTainted,4 years ago,1349327796931,Twilight Vampires do.,0,false,0,,,,,,
z22cfx1hqv3ufv2mmacdp43315mnxzhkot2byax5bfdw03c010c,Anastasia cho,4 years ago,1349327796931,"Coach Carr: Don't have sex, because you will get pregnant and die! Don't have sex in the missionary position, don't have sex standing up, just don't do it, OK, promise? OK, now everybody take some rubbers.",0,false,0,,,,,,
